"Timestamp","Which of the following describes you? Select all that apply. ","Which school(s) are your children currently enrolled in? Select all that apply.","Which grades will your children be in during 2026–2027? Select all that apply.","How many children do you have in the district?","Do any of your children require additional educational support? Select all that apply.","Which three factors matter most to your family in how your child's school assignment is made? Select up to 3.","How does your family currently get children to and from school? Select all that apply.","If your child(ren) moves to a different building, how would your transportation situation change? Select all that apply.","What is the longest one-way bus ride that would be acceptable for your family?","Will a school change impact your child care arrangements? ","When do you need to know your child's school assignment, start times, and bus route to make your fall schedule work?","Which three outcomes matter most to you as measures of whether this transition succeeded? Select up to 3","How are your children currently responding to the possibility of school changes next year? (Select multiple if your children are feeling differently)","How would you describe your child's adaptability to significant change?","How settled is your child in their current school community right now?","When your child has started at a new school in the past, how long did it typically take them to feel settled? If this is their first school, choose 'No prior experience.'","How confident are you that your child will be adequately supported through the transition?","Is there anything specific about your child's situation that the district should understand as it plans? (Optional. Do not include your child's name.)","Which school(s) are your children currently enrolled in? Select all that apply.","Which grades will your children be in during 2026–2027? Select all that apply.","How many children do you have in the district?","Do any of your children require additional educational support? Select all that apply.","Which three factors matter most to your family in how your child's school assignment is made? Select up to 3.","How does your family currently get children to and from school? Select all that apply.","If your child(ren) moves to a different building, how would your transportation situation change? Select all that apply.","What is the longest one-way bus ride that would be acceptable for your family?","Will a school change impact your child care arrangements? ","When do you need to know your child's school assignment, start times, and bus route to make your fall schedule work?","Which three outcomes matter most to you as measures of whether this transition succeeded? Select up to 3.","How are your children currently responding to the possibility of school changes next year? (Select multiple if your children are feeling differently)","How would you describe your child's adaptability to significant change?","How settled is your child in their current school community right now?","When your child has started at a new school in the past, how long did it typically take them to feel settled? If this is their first school, choose 'No prior experience.'","How confident are you that your child will be adequately supported through the transition?","Is there anything specific about your child's situation that the district should understand as it plans? (Optional. Do not include your child's name.)","Section 3 Educator: Your Role & Readiness: What is your role? Select all that apply","Do you serve students with additional educational support needs? Select all that apply.","Which grade bands do you primarily work with?","How long have you been at your current school, and in your current classroom or role? [Time at my current school]","How long have you been at your current school, and in your current classroom or role? [Time in my current classroom or role]","If you have ever changed school assignments, how long did each of the following take? [Physically moving and setting up your new space]","If you have ever changed school assignments, how long did each of the following take? [Feeling settled in the new school's culture and routines]","If you have ever changed school assignments, how long did each of the following take? [Learning expectations of your new building administration/leadership]","If you have ever changed school assignments, how long did each of the following take? [Feeling settled with fellow team of teachers]","What feels like an appropriate and manageable class size for the grade level or students you teach?","Which factors matter most to you in your next school assignment? Select up to 3.","How much preparation time do you believe is needed before implementing grade-band reconfiguration effectively?","Which transition preparation areas need the most attention from the district? Select up to 3.","How are students in your current classroom or caseload responding to the possibility of changes next year?","Which aspects of continuity are most important to plan for? Select all that apply.","How much of your students' current progress depends on their specific relationship with you or a colleague who may not follow them to the new school?","In your experience, how long does a student with significant behavioral or emotional needs take to re-establish effective working relationships after a school change?","Which three supports are most critical to your ability to serve students effectively in the new configuration? Select up to 3.","How prepared do you currently feel to serve students effectively in the new configuration?","Is there a student population, program, or situation the district hasn't fully accounted for in its planning? (Optional. Do not include student names.)","How would you describe the amount of information the district has provided about what this transition means for you?","What is the most important information you still need? Select up to 3.","Do you know who your point of contact is at the district for questions about this transition?","Have you had a meaningful opportunity to provide input into the planning process?","How much do you trust the district to carry out this transition in a way that serves students and families well?","Are there any circumstances that limit your ability to fully engage with this process? ","What is the single most important thing the district must get right for this transition to go well for your family or your students?","Is there anything about your specific situation that you think the district's planning hasn't fully accounted for?","Are you willing to be contacted for a brief follow-up conversation?","If you answered 'Yes' above, please provide your email address for follow-up:"
"4/1/2026 10:52:00","Parent or guardian of a current or incoming South Portland student","Dyer Elementary","South Portland Middle School, Grades 1–4, Kindergarten","1","Yes — IEP","Maintaining relationships with trusted educators/staff, Reliable before/after school care, Minimizing distance from home","Walk, Carpool, Parent drives","Would need to drive more often, Would need another adult/carpool, Not enough information yet","Up to 20 min","No — no impact","Now","Chronic absenteeism rates, Continuity of services for IEP/ESOL students","Negative/anxious or distressed","Needs significant time and support","Deeply settled","No prior experience","Somewhat confident","Our family walks to school every day. Losing that would fundamentally change our morning routine and community.","Dyer Elementary","South Portland Middle School, Grades 1–4, Kindergarten","1","Yes — IEP","Maintaining relationships with trusted educators/staff, Reliable before/after school care, Minimizing distance from home","Walk, Carpool, Parent drives","Would need to drive more often, Would need another adult/carpool, Not enough information yet","Up to 20 min","No — no impact","Now","","Negative/anxious or distressed","Needs significant time and support","Deeply settled","No prior experience","Somewhat confident","Our family walks to school every day. Losing that would fundamentally change our morning routine and community.","","","","","","","","","","","","","","","","","","","","","Insufficient","Specific bus routes and stop times, A clear implementation timeline with milestones","No — don't know who to ask","Partially — had opportunities but don't feel input was incorporated","Moderate trust","No","Be honest about what you don't know and commit to telling us as soon as you do.","We have no car and depend entirely on the school bus. Route changes could make it impossible to get my kids to school.","Yes","respondent@example.com"
"4/7/2026 03:29:00","Educator or staff employed by South Portland School Department","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Middle or high school teacher, Classroom teacher (elementary)","Yes — some multilingual learners (ESOL)","PK-4","4–7 years","Less than 1 year","About a school year","Less than a month","About a semester","N/A","Over 21 is manageable","School close to where I live, Familiar school leadership, More grade-level collaboration opportunities","At least one full semester","Curriculum planning for new class compositions/larger sizes, IEP and 504 file transfers and team briefings, Time to meet new colleagues and learn building culture","Mostly uncertain/asking questions","Self-contained classrooms (e.g., FLS) maintaining their team, Completing transition IEP meetings before school year, Student and staff mental health","Most — losing relationships would significantly set most back","Varies significantly by student","Ed tech/paraprofessional support, Other","Not prepared — significant gaps unaddressed","I have been at this school for 11 years. The idea of leaving the community I've built is devastating.","Partial — big picture clear but critical details missing","What supports exist for multilingual learners, A clear implementation timeline with milestones","Somewhat — know of a contact but unsure if right person","I chose not to engage","Moderate trust","Yes — Distrust based on past experience","Stop making decisions and then presenting them as consultation. Real input means real changes.","","No",""
"4/6/2026 00:23:00","Parent or guardian of a current or incoming South Portland student","I have an incoming child not yet enrolled","Grades 1–4","3","No, Yes — 504 plan","Maintaining relationships with trusted educators/staff, Reliable before/after school care","Walk, Non-parent caregiver, Parent drives","Not enough information yet","Up to 20 min","Yes — will need to adjust","By May","Student sense of belonging, Educator retention","Positive/curious, Varies day to day","Depends on the type of change","Still building","No prior experience","Somewhat confident","We have three kids in three different schools already. Any further splitting of siblings is logistically impossible for us.","I have an incoming child not yet enrolled","Grades 1–4","3","No, Yes — 504 plan","Maintaining relationships with trusted educators/staff, Reliable before/after school care","Walk, Non-parent caregiver, Parent drives","Not enough information yet","Up to 20 min","Yes — will need to adjust","By May","","Positive/curious, Varies day to day","Depends on the type of change","Still building","No prior experience","Somewhat confident","We have three kids in three different schools already. Any further splitting of siblings is logistically impossible for us.","","","","","","","","","","","","","","","","","","","","","Partial — big picture clear but critical details missing","Specific bus routes and stop times, How much will my taxes increase, A clear implementation timeline with milestones","No — don't know who to ask","Yes — shared perspective and felt heard","Low trust","No","Make sure every child has a smooth first day — familiar faces, clear routines, stable support.","The bilingual programming my child depends on may not exist at the assigned school.","No",""
"4/9/2026 05:56:00","Parent or guardian of a current or incoming South Portland student","South Portland Middle School, I have an incoming child not yet enrolled","South Portland High School, Kindergarten, Grades 1–4","1","No","Ensuring quality educational outcomes, Keeping neighborhood kids/friend groups together","Walk","Not enough information yet, Would need to drive more often","Up to 30 min","No — no impact","By June","Continuity of services for IEP/ESOL students, Student sense of belonging","Negative/anxious or distressed, Unaware","Needs significant time and support","Deeply settled","No prior experience","Confident","My child is a multilingual learner and we don't know if ESOL services will follow them to a new building.","South Portland Middle School, I have an incoming child not yet enrolled","South Portland High School, Kindergarten, Grades 1–4","1","No","Ensuring quality educational outcomes, Keeping neighborhood kids/friend groups together","Walk","Not enough information yet, Would need to drive more often","Up to 30 min","No — no impact","By June","","Negative/anxious or distressed, Unaware","Needs significant time and support","Deeply settled","No prior experience","Confident","My child is a multilingual learner and we don't know if ESOL services will follow them to a new building.","","","","","","","","","","","","","","","","","","","","","I have received conflicting information","How much will my taxes increase, A clear implementation timeline with milestones","No — don't know who to ask","Partially — had opportunities but don't feel input was incorporated","Low trust","No","Retain the educators who know our kids. Relationships matter more than buildings.","The walking distance issue for Kaler families has not been seriously addressed.","No",""
"4/5/2026 20:40:00","Community member — no children enrolled in South Portland Public Schools","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Insufficient","How IEP or 504 transitions will be handled, Whether before/after care will be available, Whether my child will know any teachers/staff at new building","Somewhat — know of a contact but unsure if right person","No — haven't had a real opportunity","Low trust","Yes — Distrust based on past experience","Listen to families, not just at public comment but in actual planning decisions.","The before and after care at our current school is run by a parent group that may not survive the move.","No",""
"4/4/2026 01:09:00","Parent or guardian of a current or incoming South Portland student, Educator or staff employed by South Portland School Department","Dyer Elementary","South Portland Middle School, Grades 1–4, Kindergarten","2","Yes — IEP, No","Maintaining relationships with trusted educators/staff, Minimizing distance from home","Parent drives, School bus","Not enough information yet","Up to 45 min","Yes — will need to adjust","By June","","Neutral, Varies day to day","Adjusts within a reasonable timeframe","Well settled","Less than a month","Somewhat confident","My child just started to feel settled after moving here two years ago. Please don't make them start over.","Dyer Elementary","South Portland Middle School, Grades 1–4, Kindergarten","2","Yes — IEP, No","Maintaining relationships with trusted educators/staff, Minimizing distance from home","Parent drives, School bus","Not enough information yet","Up to 45 min","Yes — will need to adjust","By June","Narrowing outcome gaps, Educator retention","Neutral, Varies day to day","Adjusts within a reasonable timeframe","Well settled","Less than a month","Somewhat confident","My child just started to feel settled after moving here two years ago. Please don't make them start over.","Support staff (custodial/food service/transportation/clerical)","Yes — role primarily supports multilingual learners, Yes — some with 504 plans","9-12","8+ years","1–3 years","About a school year","N/A","N/A","More than a year","15–18","Working with known colleagues, Staying with students I've built relationships with","Time between now and September is sufficient","Curriculum planning for new class compositions/larger sizes, Time to meet new colleagues and learn building culture, Communication to families","Most are unaware","Student and staff mental health, Transferring detailed student knowledge to new team, ESY/summer programming continuity, Aligning lesson plans with educator team, Knowing which SpEd staff/OTs will be in the new building","Most — losing relationships would significantly set most back","A full year","Written implementation plan with clear milestones before summer, Ed tech/paraprofessional support, MTSS/academic intervention support","Mostly prepared but specific gaps remain","I was not informed about my position status until March. How am I supposed to plan for next year?","Partial — big picture clear but critical details missing","Specific bus routes and stop times, Which specific school my child/I will attend, How much will my taxes increase","Somewhat — know of a contact but unsure if right person","No — haven't had a real opportunity","Low trust","No","Keep siblings together in the same school or at least on the same bus route.","My child's behavioral support plan depends entirely on a staff member whose position is being eliminated.","Yes","respondent@example.com"
"4/5/2026 09:08:00","Parent or guardian of a current or incoming South Portland student","Skillin Elementary, Small Elementary","Grades 1–4, Kindergarten","1","Yes — IEP","Minimizing distance from home, Access to specific services (SpEd/ESOL/OT)","Carpool, Walk","At least one child would need to start taking the bus","Up to 20 min","Yes — will need to adjust","By May","Educator retention, Disciplinary incident rates","Negative/anxious or distressed","Needs significant time and support","Deeply settled","About a full school year","Not confident","","Skillin Elementary, Small Elementary","Grades 1–4, Kindergarten","1","Yes — IEP","Minimizing distance from home, Access to specific services (SpEd/ESOL/OT)","Carpool, Walk","At least one child would need to start taking the bus","Up to 20 min","Yes — will need to adjust","By May","","Negative/anxious or distressed","Needs significant time and support","Deeply settled","About a full school year","Not confident","","","","","","","","","","","","","","","","","","","","","","I have received conflicting information","Whether before/after care will be available, What supports exist for multilingual learners","No — don't know who to ask","No — haven't had a real opportunity","No trust","Yes — Distrust based on past experience","Prioritize the students with the highest needs — IEP, ESOL, behavioral support — in every planning decision.","The before and after care at our current school is run by a parent group that may not survive the move.","Yes","respondent@example.com"
"4/3/2026 19:48:00","Parent or guardian of a current or incoming South Portland student","South Portland High School","Grades 1–4, South Portland Middle School","1","No","Maintaining relationships with trusted educators/staff, Appropriate student:teacher ratios, Keeping neighborhood kids/friend groups together","School bus, Parent drives, Walk","At least one child would need to start taking the bus","Up to 30 min","Yes — will need to adjust","By July","Continuity of services for IEP/ESOL students, Narrowing outcome gaps","Negative/anxious or distressed","Depends on the type of change","Still building","No prior experience","Not confident","","South Portland High School","Grades 1–4, South Portland Middle School","1","No","Maintaining relationships with trusted educators/staff, Appropriate student:teacher ratios, Keeping neighborhood kids/friend groups together","School bus, Parent drives, Walk","At least one child would need to start taking the bus","Up to 30 min","Yes — will need to adjust","By July","","Negative/anxious or distressed","Depends on the type of change","Still building","No prior experience","Not confident","","","","","","","","","","","","","","","","","","","","","","Insufficient","Specific bus routes and stop times, What equity metrics the district will use","No — don't know who to ask","No — haven't had a real opportunity","Low trust","Yes — Distrust based on past experience","Ensure before and after care exists at every building before families are reassigned.","We are an immigrant family with documentation concerns and we are afraid to advocate publicly.","No",""
"4/5/2026 15:19:00","Community member — no children enrolled in South Portland Public Schools","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Partial — big picture clear but critical details missing","Which specific school my child/I will attend, Which programs (music/PE/arts) will exist at each building, What equity metrics the district will use","No — don't know who to ask","I chose not to engage","Moderate trust","Yes — Distrust based on past experience","Maintain the related arts programs. Music and PE are not extras — they are what keeps kids engaged.","My child's behavioral support plan depends entirely on a staff member whose position is being eliminated.","Yes","respondent@example.com"
"4/5/2026 06:42:00","Parent or guardian of a current or incoming South Portland student","Dyer Elementary, South Portland High School","Pre-K, Grades 1–4","1","No, Prefer not to say","Appropriate student:teacher ratios, Reliable before/after school care","School bus","Would need to drive more often","Up to 10 min","Unsure — need more information","By mid-August","Student sense of belonging, Educator retention, Reading/math proficiency","Varies day to day","Depends on the type of change","Well settled","More than a year","Somewhat confident","We specifically bought our house to be in the Dyer district. This feels like a bait and switch.","Dyer Elementary, South Portland High School","Pre-K, Grades 1–4","1","No, Prefer not to say","Appropriate student:teacher ratios, Reliable before/after school care","School bus","Would need to drive more often","Up to 10 min","Unsure — need more information","By mid-August","","Varies day to day","Depends on the type of change","Well settled","More than a year","Somewhat confident","We specifically bought our house to be in the Dyer district. This feels like a bait and switch.","","","","","","","","","","","","","","","","","","","","","Sufficient","How assignments will be determined, How much will my taxes increase, How IEP or 504 transitions will be handled","Somewhat — know of a contact but unsure if right person","Partially — had opportunities but don't feel input was incorporated","No trust","No","Prioritize the students with the highest needs — IEP, ESOL, behavioral support — in every planning decision.","Our extended family lives in the Dyer neighborhood. Losing that school changes our whole family's daily structure.","No",""
"4/2/2026 08:53:00","Educator or staff employed by South Portland School Department","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Classroom teacher (elementary), Administrator or instructional coach","No","5-8","Less than 1 year","8+ years","N/A","About a school year","More than a year","About a semester","Fewer than 12","Knowing building admin expectations, Familiar school leadership, Staying with students I've built relationships with","More than a full school year","Curriculum planning for new class compositions/larger sizes, Time to meet new colleagues and learn building culture","Mostly neutral","Transferring detailed student knowledge to new team, Supporting behavioral setbacks during adjustment, Student and staff mental health, ESY/summer programming continuity","A few but most would carry progress forward","More than a year","Dedicated mental health support for staff, Class sizes within current limits","Depends on which positions are retained","I was not informed about my position status until March. How am I supposed to plan for next year?","I have received conflicting information","What supports exist for multilingual learners, A clear implementation timeline with milestones","No — don't know who to ask","No — haven't had a real opportunity","Moderate trust","No","Prioritize the students with the highest needs — IEP, ESOL, behavioral support — in every planning decision.","The walking distance issue for Kaler families has not been seriously addressed.","Yes","respondent@example.com"
"4/9/2026 04:33:00","Community member — no children enrolled in South Portland Public Schools","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Partial — big picture clear but critical details missing","A clear implementation timeline with milestones, Which specific school my child/I will attend, Specific bus routes and stop times","No — don't know who to ask","Partially — had opportunities but don't feel input was incorporated","No trust","No","Keep siblings together in the same school or at least on the same bus route.","The before and after care at our current school is run by a parent group that may not survive the move.","No",""
"4/2/2026 08:22:00","Educator or staff employed by South Portland School Department","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Special education teacher","Yes — role primarily supports multilingual learners, No","PK-4","1–3 years","8+ years","N/A","Less than a month","About a semester","N/A","18–21","Working with known colleagues, School close to where I live","Full school year","Time to meet new colleagues and learn building culture, Physically relocating materials/supplies","Mostly uncertain/asking questions","Student and staff mental health, Knowing which SpEd staff/OTs will be in the new building, Self-contained classrooms (e.g., FLS) maintaining their team, Supporting behavioral setbacks during adjustment","Most — losing relationships would significantly set most back","A full year","Written implementation plan with clear milestones before summer, Other","I don't know enough about the plan yet","My students with significant behavioral needs will not handle this transition well without a behavior specialist in the building.","Partial — big picture clear but critical details missing","Which programs (music/PE/arts) will exist at each building, Specific bus routes and stop times, A clear implementation timeline with milestones","No — don't know who to ask","No — haven't had a real opportunity","High trust","Prefer not to say","Ensure before and after care exists at every building before families are reassigned.","The bilingual programming my child depends on may not exist at the assigned school.","No",""
"4/4/2026 17:30:00","Educator or staff employed by South Portland School Department","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Special education teacher","No, Yes — some students with IEPs","9-12","8+ years","8+ years","N/A","More than a year","More than a year","More than a year","15–18","Staying with students I've built relationships with, Teaching a familiar grade level, Familiar school leadership","At least one full semester","Communication to families, Time to meet new colleagues and learn building culture, IEP and 504 file transfers and team briefings","Mostly uncertain/asking questions","Self-contained classrooms (e.g., FLS) maintaining their team, Student and staff mental health, Supporting behavioral setbacks during adjustment, Aligning lesson plans with educator team, Transferring detailed student knowledge to new team","Some — meaningful subset would be substantially affected","Varies significantly by student","Ed tech/paraprofessional support, MTSS/academic intervention support","I don't know enough about the plan yet","The class sizes being proposed are not manageable for the mix of needs I serve. Something will have to give.","Partial — big picture clear but critical details missing","Specific bus routes and stop times, What equity metrics the district will use","Somewhat — know of a contact but unsure if right person","Partially — had opportunities but don't feel input was incorporated","Moderate trust","Prefer not to say","Keep siblings together in the same school or at least on the same bus route.","","Yes","respondent@example.com"
"4/3/2026 17:10:00","Parent or guardian of a current or incoming South Portland student","Skillin Elementary","Kindergarten","2","Yes — multilingual learner (ESOL) services, Yes — IEP","Keeping neighborhood kids/friend groups together, Ensuring representative diversity","School bus","Would need to drive more often","Up to 30 min","Yes — will need to adjust","By June","Narrowing outcome gaps, Disciplinary incident rates","Positive/curious, Neutral","Adjusts within a reasonable timeframe","Well settled","No prior experience","Not confident","","Skillin Elementary","Kindergarten","2","Yes — multilingual learner (ESOL) services, Yes — IEP","Keeping neighborhood kids/friend groups together, Ensuring representative diversity","School bus","Would need to drive more often","Up to 30 min","Yes — will need to adjust","By June","","Positive/curious, Neutral","Adjusts within a reasonable timeframe","Well settled","No prior experience","Not confident","","","","","","","","","","","","","","","","","","","","","","Partial — big picture clear but critical details missing","Whether my child will have peers/friends at new building, Which specific school my child/I will attend","No — don't know who to ask","Partially — had opportunities but don't feel input was incorporated","Moderate trust","Yes — Distrust based on past experience","Retain the educators who know our kids. Relationships matter more than buildings.","","No",""
"4/8/2026 20:40:00","Parent or guardian of a current or incoming South Portland student","Small Elementary","Grades 1–4","2","Yes — IEP, Yes — 504 plan","Maintaining relationships with trusted educators/staff, Keeping neighborhood kids/friend groups together","School bus, Walk","Not enough information yet","Up to 45 min","Unsure — need more information","By May","Family engagement and participation rates, Narrowing outcome gaps, Educator retention","Neutral","Depends on the type of change","Well settled","About a semester","Not confident","I need before and after care information NOW. I can't wait until July to make childcare arrangements.","Small Elementary","Grades 1–4","2","Yes — IEP, Yes — 504 plan","Maintaining relationships with trusted educators/staff, Keeping neighborhood kids/friend groups together","School bus, Walk","Not enough information yet","Up to 45 min","Unsure — need more information","By May","","Neutral","Depends on the type of change","Well settled","About a semester","Not confident","I need before and after care information NOW. I can't wait until July to make childcare arrangements.","","","","","","","","","","","","","","","","","","","","","I have received conflicting information","A clear implementation timeline with milestones, Which specific school my child/I will attend, How assignments will be determined","No — don't know who to ask","No — haven't had a real opportunity","No trust","No","Give us actual information — bus routes, school assignments, timelines — before the school year ends.","My child's behavioral support plan depends entirely on a staff member whose position is being eliminated.","Yes","respondent@example.com"
"4/6/2026 19:48:00","Community member — no children enrolled in South Portland Public Schools","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Insufficient","How assignments will be determined, How much will my taxes increase, Which specific school my child/I will attend","Somewhat — know of a contact but unsure if right person","No — haven't had a real opportunity","High trust","No","Keep siblings together in the same school or at least on the same bus route.","The walking distance issue for Kaler families has not been seriously addressed.","No",""
"4/7/2026 21:27:00","Educator or staff employed by South Portland School Department","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Other","Yes — some with 504 plans","5-8","8+ years","1–3 years","N/A","N/A","More than a year","Less than a month","Over 21 is manageable","Staying with students I've built relationships with, Working with known colleagues, Familiar school leadership","Full school year","Curriculum planning for new class compositions/larger sizes, IEP and 504 file transfers and team briefings","Most are unaware","Supporting behavioral setbacks during adjustment, Transferring detailed student knowledge to new team, Aligning lesson plans with educator team, Student and staff mental health, Completing transition IEP meetings before school year","Most — losing relationships would significantly set most back","More than a year","Dedicated mental health support for staff, Ed tech/paraprofessional support, General ed behavior specialist in the building","Depends on which positions are retained","The IEP transition process has not been communicated at all. Who will coordinate file transfers and team briefings?","Insufficient","A clear implementation timeline with milestones, Whether my child will know any teachers/staff at new building","Somewhat — know of a contact but unsure if right person","Partially — had opportunities but don't feel input was incorporated","No trust","No","Retain the educators who know our kids. Relationships matter more than buildings.","My child has a chronic health condition that requires a nurse on site. I don't know if the new building has one.","Yes","respondent@example.com"
"4/8/2026 12:55:00","Parent or guardian of a current or incoming South Portland student","South Portland Middle School","Kindergarten, Grades 1–4, Pre-K","1","No","Minimizing distance from home, Maintaining relationships with trusted educators/staff, Access to a well-rounded educational experience","Walk","Would need to drive more often, Would need new before/after school care, Not enough information yet","Up to 20 min","Unsure — need more information","By mid-August","Educator retention, Continuity of services for IEP/ESOL students","Negative/anxious or distressed, Varies day to day","Adjusts within a reasonable timeframe","Deeply settled","Less than a month","Confident","We have three kids in three different schools already. Any further splitting of siblings is logistically impossible for us.","South Portland Middle School","Kindergarten, Grades 1–4, Pre-K","1","No","Minimizing distance from home, Maintaining relationships with trusted educators/staff, Access to a well-rounded educational experience","Walk","Would need to drive more often, Would need new before/after school care, Not enough information yet","Up to 20 min","Unsure — need more information","By mid-August","","Negative/anxious or distressed, Varies day to day","Adjusts within a reasonable timeframe","Deeply settled","Less than a month","Confident","We have three kids in three different schools already. Any further splitting of siblings is logistically impossible for us.","","","","","","","","","","","","","","","","","","","","","Insufficient","What equity metrics the district will use, Whether before/after care will be available","No — don't know who to ask","No — haven't had a real opportunity","Low trust","Yes — Distrust based on past experience","Make sure every child has a smooth first day — familiar faces, clear routines, stable support.","","No",""
"4/9/2026 06:05:00","Parent or guardian of a current or incoming South Portland student","Small Elementary, Brown Elementary","Pre-K, South Portland Middle School, Grades 1–4","2","No","Access to a well-rounded educational experience, Keeping neighborhood kids/friend groups together","Parent drives, Walk","No change","Up to 45 min","No — no impact","By June","Educator retention, Student sense of belonging, Continuity of services for IEP/ESOL students","Negative/anxious or distressed, Varies day to day","Adjusts within a reasonable timeframe","Just started","More than a year","Not confident","My child just started to feel settled after moving here two years ago. Please don't make them start over.","Small Elementary, Brown Elementary","Pre-K, South Portland Middle School, Grades 1–4","2","No","Access to a well-rounded educational experience, Keeping neighborhood kids/friend groups together","Parent drives, Walk","No change","Up to 45 min","No — no impact","By June","","Negative/anxious or distressed, Varies day to day","Adjusts within a reasonable timeframe","Just started","More than a year","Not confident","My child just started to feel settled after moving here two years ago. Please don't make them start over.","","","","","","","","","","","","","","","","","","","","","Insufficient","Which specific school my child/I will attend, Specific bus routes and stop times","Yes — know exactly who to contact and how","No — haven't had a real opportunity","Low trust","Yes — Distrust based on past experience","Don't break apart the neighborhood school communities we've built.","I work two jobs and cannot attend evening meetings. My voice hasn't been heard in this process.","Yes","respondent@example.com"
"4/1/2026 14:44:00","Parent or guardian of a current or incoming South Portland student, Educator or staff employed by South Portland School Department","Skillin Elementary, Dyer Elementary","Incoming child not yet enrolled","2","No","Appropriate student:teacher ratios, Maintaining relationships with trusted educators/staff","Parent drives, After-care handles pickup","At least one child would need to start taking the bus","Up to 10 min","Unsure — need more information","By July","","Too young to understand","Adjusts within a reasonable timeframe","Well settled","About a full school year","Somewhat confident","","Skillin Elementary, Dyer Elementary","Incoming child not yet enrolled","2","No","Appropriate student:teacher ratios, Maintaining relationships with trusted educators/staff","Parent drives, After-care handles pickup","At least one child would need to start taking the bus","Up to 10 min","Unsure — need more information","By July","Educator retention, Student sense of belonging, Reading/math proficiency","Too young to understand","Adjusts within a reasonable timeframe","Well settled","About a full school year","Somewhat confident","","Middle or high school teacher, Counselor or school social worker","No, Yes — some students with IEPs","PK-4","8+ years","4–7 years","More than a year","About a semester","Less than a month","More than a year","15–18","Teaching a familiar grade level, Knowing building admin expectations","Full school year","Physically relocating materials/supplies, Technology setup at new building","Mostly positive/curious","Completing transition IEP meetings before school year, Student and staff mental health, Transferring detailed student knowledge to new team, Self-contained classrooms (e.g., FLS) maintaining their team, Supporting behavioral setbacks during adjustment","Some — meaningful subset would be substantially affected","A full year","Class sizes within current limits, Ed tech/paraprofessional support","Not prepared — significant gaps unaddressed","I have been at this school for 11 years. The idea of leaving the community I've built is devastating.","Partial — big picture clear but critical details missing","Which specific school my child/I will attend, Which programs (music/PE/arts) will exist at each building, A clear implementation timeline with milestones","No — don't know who to ask","No — haven't had a real opportunity","Moderate trust","Yes — Distrust based on past experience","Slow down. A rushed transition will cause harm that takes years to undo.","","Yes","respondent@example.com"
"4/1/2026 13:05:00","Parent or guardian of a current or incoming South Portland student","South Portland Middle School","South Portland High School","5 or more","No, Yes — IEP","Minimizing distance from home, Maintaining relationships with trusted educators/staff","Parent drives, Non-parent caregiver, Walk","No change, Not enough information yet","Up to 30 min","Unsure — need more information","Now","Disciplinary incident rates, Reading/math proficiency, Student sense of belonging","Negative/anxious or distressed","Depends on the type of change","Deeply settled","About a semester","Not enough information to say","My son has ADHD and sensory processing issues. His current teacher is the first one who truly understands him.","South Portland Middle School","South Portland High School","5 or more","No, Yes — IEP","Minimizing distance from home, Maintaining relationships with trusted educators/staff","Parent drives, Non-parent caregiver, Walk","No change, Not enough information yet","Up to 30 min","Unsure — need more information","Now","","Negative/anxious or distressed","Depends on the type of change","Deeply settled","About a semester","Not enough information to say","My son has ADHD and sensory processing issues. His current teacher is the first one who truly understands him.","","","","","","","","","","","","","","","","","","","","","Insufficient","A clear implementation timeline with milestones, Specific bus routes and stop times, What supports exist for multilingual learners","Somewhat — know of a contact but unsure if right person","Partially — had opportunities but don't feel input was incorporated","Moderate trust","Yes — Distrust based on past experience","Don't break apart the neighborhood school communities we've built.","","Yes","respondent@example.com"
"4/2/2026 14:56:00","Community member — no children enrolled in South Portland Public Schools","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Insufficient","How IEP or 504 transitions will be handled, Whether my child will have peers/friends at new building, Whether before/after care will be available","No — don't know who to ask","Partially — had opportunities but don't feel input was incorporated","Moderate trust","Yes — Other","Stop making decisions and then presenting them as consultation. Real input means real changes.","I work two jobs and cannot attend evening meetings. My voice hasn't been heard in this process.","No",""
